	Unknown	InNeurons	Oligodendrocytes	Endothelial	Microglia	Astrocytes	OPC	ExNeurons
11078	0.004269222	0.19505012	0.080670625	0.06925098	0.015583579	0.1386535	0.010098112	0.48642382
11141	0.0048099887	0.2587943	0.08784496	0.07844154	0.019345185	0.15938899	0.011175989	0.38019904
11013	0.0029487323	0.22385836	0.058578838	0.060391117	0.010227214	0.11699426	0.0066722645	0.5203292
11005	0.0050316215	0.2190721	0.049286056	0.073483005	0.012572746	0.15216084	0.007841186	0.4805524
10966	0.0036941667	0.20789711	0.079323195	0.061268415	0.014042535	0.1188168	0.008540485	0.50641733
11045	0.0023324997	0.21169357	0.030383958	0.048271388	0.008182195	0.0925375	0.0055263913	0.6010725
10980	0.0028494224	0.20461892	0.047713876	0.065366246	0.009145755	0.12153957	0.005844058	0.5429222
11028	0.0037332375	0.19641395	0.053248633	0.06347064	0.01264272	0.117872395	0.0079376185	0.54468083
11020	0.008604494	0.25041965	0.10096178	0.09631658	0.02879336	0.22861016	0.019577386	0.2667167
11060	0.008469286	0.25106248	0.10356466	0.0953953	0.027876943	0.228508	0.019777313	0.26534602
11012	0.003987916	0.200397	0.14063561	0.06445721	0.014336967	0.117524125	0.009110361	0.44955084
11004	0.0033426406	0.20410961	0.11679542	0.059959423	0.012353842	0.10246778	0.0072563565	0.49371496
11044	0.0040713088	0.20736678	0.12844485	0.066791475	0.014458835	0.11805189	0.008572917	0.45224193
10989	0.0043167043	0.23478647	0.09843471	0.07399916	0.01596472	0.1495352	0.010302174	0.41266084
13417	0.0030918645	0.2116974	0.0754066	0.06381885	0.0106045185	0.10416978	0.0068302862	0.52438074
11021	0.0049595847	0.22797167	0.14495404	0.07230315	0.017691372	0.10286153	0.01015991	0.41909873
10964	0.0037512854	0.2128983	0.087747596	0.06826361	0.012914423	0.12064653	0.008129091	0.4856491
10972	0.0034854303	0.2789513	0.03435676	0.06904503	0.012848857	0.17674558	0.008482948	0.41608414
11257	0.005377525	0.23096557	0.052441638	0.07982083	0.012937772	0.13371445	0.008102438	0.47663978
11344	0.003265313	0.2166792	0.11808351	0.05955561	0.012002076	0.107527934	0.0083771655	0.4745092
11127	0.0044704643	0.22774644	0.081662886	0.07591046	0.014308009	0.12273606	0.011045031	0.46212062
11297	0.0077056736	0.21018034	0.08680126	0.07963561	0.017789286	0.119653285	0.011459455	0.4667751
11256	0.0026608426	0.19536775	0.0529301	0.06213075	0.008725899	0.12460109	0.0070531345	0.5465305
11327	0.0036642356	0.19831623	0.14277141	0.06745746	0.01307622	0.11883407	0.008797939	0.44708243
11271	0.0059000906	0.28098938	0.10850185	0.07692111	0.016504562	0.074922115	0.0077946354	0.42846617
11255	0.0085019665	0.20916319	0.10534193	0.085136734	0.019158028	0.12671088	0.01049769	0.43548957
11333	0.0067607076	0.27772328	0.19845182	0.09114927	0.021909349	0.22440948	0.011899569	0.16769655
11182	0.0050127003	0.25413924	0.1750588	0.080984876	0.01783748	0.14378059	0.011127576	0.31205878
11166	0.008376238	0.2542726	0.15111649	0.08608731	0.020159533	0.11680639	0.012334098	0.35084733
11212	0.0047401693	0.18098299	0.10955752	0.06481057	0.017419865	0.14007358	0.01069896	0.4717163
11064	0.0062876907	0.248021	0.056781545	0.07402605	0.015052717	0.12183898	0.008371236	0.4696208
11172	0.003617083	0.27877262	0.11668002	0.07130728	0.013698586	0.07346338	0.0078143	0.43464673
11081	0.004630855	0.17566226	0.1764441	0.07584063	0.01495224	0.1170278	0.011232934	0.4242092
11073	0.004736393	0.17124772	0.11120117	0.08021879	0.013920854	0.14268315	0.011147031	0.46484485
11119	0.0028914297	0.21431626	0.06363023	0.05913491	0.009733625	0.09118045	0.0068407557	0.5522723
11103	0.003994552	0.20082003	0.08640779	0.0748417	0.011906275	0.12677665	0.010044773	0.48520824
11086	0.008402258	0.24061356	0.1186657	0.08124934	0.020593757	0.13072248	0.012158806	0.3875941
11070	0.0040238346	0.19599758	0.109902166	0.06355939	0.013609837	0.12557082	0.009057782	0.4782786
11124	0.0034905456	0.21029128	0.07511229	0.06405782	0.01140356	0.12484489	0.007558009	0.5032416
11092	0.0027785327	0.21508634	0.08241877	0.06091073	0.009312435	0.116563864	0.006045846	0.5068835
11052	0.006485006	0.23861282	0.12886712	0.08516344	0.022987602	0.15325643	0.014306563	0.35032105
11036	0.0027340252	0.2272678	0.08303077	0.059264675	0.009149972	0.09774115	0.0054797023	0.51533186
10973	0.005644812	0.18267648	0.13158816	0.07440839	0.014043811	0.12577634	0.009589709	0.45627227
10981	0.0029315178	0.21717007	0.07541827	0.0639058	0.009811536	0.10706419	0.0064084902	0.5172901
11076	0.002829843	0.24500363	0.060428232	0.05398023	0.01148186	0.10449929	0.0062569664	0.5155199
14147	0.005497145	0.45844698	0.10332569	0.08682951	0.024714211	0.13030773	0.0099540865	0.18092464
14131	0.00484038	0.4829788	0.09500145	0.07575595	0.023385292	0.13082248	0.00890563	0.17831005
14123	0.0047123516	0.47241065	0.1018776	0.06703431	0.022217209	0.1317606	0.008392022	0.19159521
14115	0.004614253	0.48978147	0.07046886	0.06765396	0.021695985	0.15154146	0.007966834	0.1862772
14107	0.0046448368	0.47943768	0.07915493	0.07692626	0.021332344	0.143506	0.008812383	0.1861856
14108	0.0039854157	0.5161915	0.07317681	0.07392112	0.020379776	0.117706835	0.007646069	0.18699253
14092	0.0040838504	0.48643598	0.09674082	0.07158436	0.018693237	0.13955267	0.0072136563	0.17569548
14084	0.00475576	0.4873306	0.09567591	0.07276761	0.01994541	0.11045634	0.0077990866	0.20126933
14076	0.004373515	0.49741873	0.07968831	0.07389257	0.02301532	0.12092116	0.008199381	0.19249104
14068	0.004563903	0.48288465	0.09039548	0.07307599	0.021110862	0.12773572	0.007939505	0.19229393
14155	0.0038995717	0.49679598	0.0814409	0.07239974	0.01972005	0.14128564	0.007641852	0.17681627
14083	0.0048673335	0.4798545	0.0856461	0.081609674	0.022355044	0.12869707	0.009770685	0.18719964
14075	0.004073283	0.4999976	0.08748633	0.07052129	0.020971619	0.12090691	0.0076590995	0.18838388
14067	0.005985206	0.4155074	0.07940197	0.13102643	0.025032876	0.16294038	0.012907156	0.1671985
14154	0.0053264666	0.45722112	0.08788756	0.090361536	0.022250416	0.15257533	0.010782684	0.1735949
14146	0.0038159408	0.4863981	0.08305675	0.07334491	0.018005967	0.14132315	0.007761367	0.1862938
14130	0.0042346693	0.48628974	0.08881969	0.078483835	0.020324335	0.1384071	0.008885261	0.17455538
14114	0.0039780964	0.49912098	0.07660362	0.075343676	0.018404184	0.12052671	0.007824429	0.19819826
14106	0.004384281	0.4749403	0.115815096	0.076714374	0.01995742	0.12740535	0.0076149483	0.17316823
14129	0.00443346	0.47901985	0.10411958	0.06750932	0.020044737	0.13356511	0.008107998	0.18319993
14121	0.004513436	0.48676595	0.10281861	0.068247564	0.021447308	0.12148971	0.007984371	0.18673308
14113	0.0045093126	0.48481527	0.10284271	0.06550831	0.020707732	0.11828188	0.0068503623	0.19648443
14105	0.0041270196	0.4883883	0.08866312	0.07160463	0.018513022	0.12404472	0.007770553	0.19688861
14097	0.0045424607	0.46737504	0.11678195	0.071399465	0.019349076	0.13255222	0.008333369	0.17966639
14089	0.004309813	0.49491432	0.09921666	0.06396976	0.021366483	0.12168949	0.0070262887	0.18750717
14066	0.004611256	0.47149107	0.08806435	0.074867085	0.019391587	0.15089308	0.009095134	0.1815865
14145	0.0041962652	0.47929892	0.085142635	0.07417	0.01834874	0.14549783	0.008187837	0.18515779
14098	0.004611977	0.4811842	0.09385312	0.07467875	0.018933175	0.12835543	0.008578834	0.1898045
14090	0.0047168727	0.48971546	0.10623813	0.070636354	0.022870973	0.09429588	0.0072046854	0.20432162
14074	0.004730473	0.4948949	0.10456201	0.067687936	0.023630738	0.094254814	0.0075732428	0.20266591
13945	0.008869857	0.23487191	0.21319795	0.11698396	0.0273573	0.22798924	0.015790729	0.15493907
13937	0.009002518	0.26824662	0.16281785	0.10137925	0.027513802	0.23410475	0.014613464	0.18232174
13929	0.007744277	0.09115883	0.5719395	0.099610485	0.032048594	0.17166507	0.012978234	0.012854952
13921	0.0064635663	0.2589349	0.30441087	0.097105205	0.031236827	0.2539232	0.018770108	0.029155323
13913	0.0078001437	0.22089557	0.32730272	0.110292815	0.03304493	0.25580788	0.02044298	0.02441295
13905	0.009210847	0.24021737	0.23066573	0.10667289	0.025168145	0.22050726	0.014087657	0.15347008
13897	0.008744282	0.26611558	0.1954331	0.1014001	0.023427898	0.22077195	0.01363336	0.17047371
13537	0.0026411226	0.22756767	0.049331967	0.05352549	0.009842624	0.07628519	0.007420305	0.57338566
13529	0.0045411168	0.20614247	0.13663024	0.07284666	0.014966411	0.115382224	0.011950087	0.43754086
13410	0.006815737	0.09194539	0.6083269	0.1124712	0.031647164	0.12398693	0.013879274	0.010927414
13402	0.003976028	0.2367423	0.058540504	0.07079706	0.012708013	0.12783112	0.009479655	0.47992536
13449	0.0030596622	0.2090153	0.07011024	0.05443657	0.011261083	0.11523198	0.007849648	0.52903545
13441	0.0032073352	0.28908777	0.068025075	0.06378085	0.014935318	0.07489662	0.010044003	0.476023
13433	0.0035107315	0.22388233	0.081599295	0.060708363	0.012579757	0.11684793	0.009251529	0.4916201
13473	0.004058832	0.18415733	0.11824586	0.067534186	0.014552765	0.11591364	0.0085540395	0.4869834
13465	0.0034769068	0.19896078	0.1388676	0.06397673	0.012237308	0.09386032	0.0076171295	0.4810032
13434	0.0031956031	0.2504302	0.12485278	0.05717049	0.011583713	0.06805536	0.007363923	0.47734797
13426	0.0039765458	0.1807266	0.1416848	0.06568483	0.013693765	0.10654727	0.009407366	0.4782788
13418	0.0026698455	0.22682776	0.11895927	0.056425244	0.009875657	0.07562543	0.006147322	0.5034694
13393	0.0060146623	0.19552398	0.13542354	0.0778183	0.019935228	0.12402519	0.013703014	0.42755607
11343	0.0058122263	0.19599988	0.13478851	0.09011682	0.018252252	0.18375038	0.014021481	0.35725847
13401	0.008995421	0.29818442	0.11634174	0.08658733	0.026606305	0.2712914	0.021519853	0.17047347
13505	0.0024074998	0.2118606	0.038162347	0.059927043	0.007814795	0.11385891	0.0057648905	0.5602039
14081	0.0028306022	0.2258723	0.035981875	0.061719373	0.009332462	0.14372773	0.0069213505	0.51361436
13409	0.0038840517	0.2692113	0.07753657	0.065773554	0.014956747	0.12630427	0.009004593	0.43332896
13889	0.0046208785	0.24676259	0.14671703	0.074309826	0.0151306195	0.12716101	0.010225773	0.37507224
11136	0.004131718	0.2559485	0.17422295	0.07014982	0.015736736	0.08673472	0.009063244	0.38401225
13497	0.0068091913	0.24383116	0.15261053	0.08456963	0.02448796	0.19706321	0.014753916	0.2758744
13489	0.0036749535	0.20876078	0.08192035	0.0596323	0.012143198	0.12954044	0.009135459	0.4951925
11156	0.0054146014	0.2063412	0.15130736	0.07970709	0.01857306	0.15891941	0.012412485	0.36732483
14065	0.005800146	0.26915774	0.0940816	0.074474305	0.023677623	0.17947654	0.014456022	0.33887598
13873	0.005458433	0.17507337	0.1940213	0.07205726	0.017924376	0.13996111	0.0123627335	0.3831414
13425	0.0021650016	0.2461896	0.036838714	0.04573846	0.00906776	0.09400281	0.005304429	0.5606932
126439333	0.009939861	0.20935947	0.32975855	0.10006815	0.031692322	0.2528299	0.024782546	0.0415692
126432538	0.0033891716	0.20383894	0.11616584	0.054037195	0.011524916	0.11742145	0.008079902	0.48554263
126435762	0.008434405	0.37468037	0.13335548	0.10173593	0.02509789	0.204845	0.01617201	0.1356789
126439285	0.0050354297	0.20326048	0.093797974	0.067819424	0.019032395	0.18011095	0.012248072	0.4186953
126435744	0.0063492153	0.21093534	0.1530541	0.066196345	0.021886805	0.19570053	0.01500113	0.3308765
126432216	0.0037131635	0.20496006	0.07498491	0.06287152	0.013356783	0.14158165	0.009691364	0.4888405
126435075	0.0028361364	0.2652767	0.08727306	0.061926294	0.010546568	0.094602704	0.006268388	0.47127008
126431705	0.0030869527	0.18479069	0.107320346	0.05652818	0.010240112	0.108269386	0.0071609938	0.52260333
126434371	0.005134273	0.19481945	0.15581636	0.06477265	0.017915323	0.16165368	0.012946053	0.38694224
126432638	0.0036495617	0.21311773	0.079403706	0.05692908	0.012860752	0.13035695	0.00870224	0.49497995
126435772	0.007420937	0.24342938	0.17216374	0.0719653	0.03075617	0.23720981	0.016611686	0.22044295
126435776	0.006349224	0.44054484	0.109743334	0.075722285	0.019915221	0.14189248	0.011070485	0.19476213
126432214	0.008189524	0.23081319	0.32320985	0.08468571	0.025226263	0.19507577	0.013447483	0.11935227
126431655	0.0039685443	0.1917787	0.11962875	0.057739813	0.014252611	0.11644892	0.009790276	0.4863924
126432588	0.0033786735	0.18907917	0.12840223	0.055252254	0.011109512	0.13872561	0.00862802	0.46542457
126435758	0.0036774182	0.23618416	0.15705347	0.064554386	0.012977991	0.111866206	0.008512467	0.4051739
126435794	0.0070791296	0.3866767	0.16066635	0.07755667	0.01967788	0.18260811	0.011761353	0.15397386
126435716	0.005793473	0.4263589	0.104434796	0.0818482	0.018027931	0.16910046	0.01159533	0.18284088
126435766	0.005555636	0.43628618	0.10391486	0.08401761	0.019318439	0.15513779	0.009930121	0.18583937
126435842	0.0074829473	0.3867766	0.12561627	0.08624921	0.023990912	0.18641926	0.013847031	0.16961776
146021998	0.0072738994	0.3492974	0.24821174	0.104562856	0.029578721	0.17347829	0.01593002	0.07166713
146021902	0.009485785	0.32502803	0.28422233	0.09841407	0.05056989	0.08544139	0.014319554	0.13251893
146507639	0.007892148	0.41113582	0.22662677	0.09137493	0.040327717	0.123041965	0.01822882	0.081371866
146507607	0.00922802	0.27171287	0.3224859	0.14208344	0.047536854	0.14723991	0.022879377	0.036833663
146507591	0.012505081	0.22152483	0.21309344	0.1306463	0.043076877	0.31304902	0.01541556	0.050688893
146507575	0.006661086	0.42058992	0.21546172	0.081848316	0.03529006	0.14048634	0.01716414	0.082498364
146507717	0.008815004	0.33525148	0.30085826	0.10426829	0.034892228	0.12810588	0.0186017	0.06920713
146507605	0.00595852	0.42350698	0.20738298	0.076363094	0.026313664	0.16558498	0.016019993	0.07886976
146507573	0.00902811	0.33656654	0.25707728	0.10090453	0.0359035	0.1516536	0.019275337	0.089591146
146507557	0.0067670434	0.36150143	0.3082932	0.08646671	0.027721507	0.13722716	0.017588405	0.054434597
146507541	0.0077286996	0.36492768	0.20738618	0.11505014	0.032751523	0.15732484	0.016917938	0.09791299
146507699	0.0072129495	0.36237058	0.24827766	0.1138376	0.031304266	0.16253863	0.015719544	0.058738768
146507621	0.01043183	0.23633683	0.15444514	0.12901415	0.033675287	0.3816379	0.013968245	0.04049069
146507635	0.005921716	0.4003416	0.2262581	0.08013998	0.026358666	0.16254842	0.01648188	0.081949666
146507619	0.008461666	0.2920961	0.3747075	0.09705488	0.027303964	0.13673143	0.0148666175	0.048777863
146507603	0.006765159	0.36899853	0.26302752	0.093221605	0.027198628	0.14576145	0.014593974	0.08043313
146507587	0.007006269	0.3565006	0.33958712	0.082271874	0.02448407	0.12794648	0.015431588	0.046771985
146507667	0.006835803	0.3688984	0.28815833	0.08258465	0.027466526	0.15167081	0.017282853	0.05710261
146507571	0.006935021	0.36642754	0.1961283	0.113142215	0.028888935	0.18399696	0.015939137	0.0885419
146507651	0.0085446825	0.3034614	0.28213206	0.114382155	0.035629906	0.17786865	0.01955484	0.058426324
146507555	0.006885931	0.3543624	0.26582983	0.103721775	0.030231657	0.16036077	0.014240626	0.06436696
146507539	0.008737579	0.33703637	0.2136758	0.1140629	0.049924757	0.14466394	0.012760769	0.11913786
146022014	0.0061776955	0.36081526	0.31075013	0.07162832	0.032388758	0.08117918	0.0102474205	0.12681323
146022030	0.0074788965	0.33974814	0.31738588	0.10056353	0.029292963	0.14492469	0.017640466	0.042965442
146021996	0.007287562	0.38369274	0.27016124	0.08401676	0.033370644	0.107329674	0.014165719	0.09997567
127687508	0.008317145	0.43265185	0.196999	0.075807184	0.033937223	0.14811371	0.024403514	0.079770386
146022010	0.0069293673	0.3361127	0.35950825	0.09966608	0.039572492	0.10334971	0.014375068	0.040486384
146021992	0.005347481	0.37746155	0.27354774	0.08490727	0.026420122	0.1691342	0.01407829	0.049103316
146021948	0.005921442	0.42210564	0.19150752	0.08403983	0.032341838	0.10753375	0.010081491	0.1464685
146021900	0.0073083476	0.36505428	0.24356395	0.08600426	0.03812255	0.10342017	0.012340766	0.14418568
146022076	0.008063445	0.3173618	0.32332787	0.090815656	0.04445151	0.08372531	0.012342066	0.119912386
146021978	0.0068784044	0.33396915	0.2889662	0.08993388	0.029391238	0.17523843	0.017564578	0.05805808
146022060	0.0066905427	0.40867355	0.16380124	0.1099839	0.025873834	0.18345301	0.014696005	0.08682791
146022044	0.006445036	0.39108002	0.19137591	0.09184048	0.030791013	0.13369592	0.010797069	0.1439745
146021898	0.009146875	0.30387405	0.2810091	0.09904128	0.03007719	0.1865346	0.02215094	0.06816595
146022012	0.010749676	0.29453263	0.2636794	0.104176514	0.03477906	0.1898293	0.025698133	0.07655532
139428011	0.006623126	0.27081507	0.44549596	0.08264374	0.03129686	0.08187661	0.011497475	0.06975124
139428045	0.0069290777	0.34368074	0.32649973	0.07493284	0.03269031	0.08840934	0.01005232	0.11680565
139428061	0.0065533374	0.4024631	0.32362875	0.08196452	0.030028192	0.08173225	0.014972036	0.05865783
139428077	0.009477368	0.3490796	0.2818093	0.09879897	0.0384087	0.13101946	0.025500307	0.06590622
139428075	0.0095237335	0.19916622	0.36709055	0.107486136	0.04971091	0.21777405	0.026241565	0.023006925
139428139	0.007125419	0.3466619	0.2862994	0.08113786	0.028183097	0.17233753	0.019849649	0.058405176
127687855	0.0044896747	0.5279986	0.07508906	0.06329718	0.023355538	0.19850343	0.016939959	0.09032655
139379729	0.0042791828	0.45042643	0.18537919	0.09729586	0.01839354	0.12741147	0.00796049	0.10885384
139379898	0.008268092	0.19799866	0.4209108	0.0876838	0.035436954	0.17107727	0.013040763	0.06558367
139379882	0.008024208	0.2971417	0.14694549	0.10531563	0.02460123	0.2322246	0.015167727	0.17057942
139379850	0.0045231343	0.31421077	0.07852534	0.08626219	0.01759521	0.18146099	0.012719554	0.3047028
139379810	0.0028029718	0.32230663	0.0476225	0.05833997	0.015338006	0.068327226	0.007023848	0.47823885
139379780	0.0039981524	0.4610959	0.18666548	0.08904173	0.01860101	0.12805617	0.008043346	0.10449827
139379764	0.0057626595	0.3132449	0.087002285	0.09853252	0.020048238	0.17626955	0.015194877	0.28394493
139379762	0.0059413686	0.39990425	0.2669165	0.07798674	0.029640576	0.15185587	0.013845823	0.05390886
139379880	0.0045671365	0.47401822	0.111552306	0.062238377	0.02227106	0.23298557	0.014757377	0.077609934
139379848	0.0068982425	0.28831178	0.2641303	0.099505715	0.026168302	0.22056033	0.020439057	0.073986225
139379792	0.006953666	0.31479183	0.31903923	0.08918246	0.023930252	0.1565879	0.01389283	0.075621806
139379776	0.0057585407	0.34681928	0.22476257	0.08304253	0.0250211	0.19983804	0.015892942	0.09886494
139379760	0.004125549	0.43796834	0.12268597	0.069660015	0.01933655	0.16460855	0.013198551	0.16841646
139379725	0.009143592	0.2172658	0.32761598	0.09407252	0.036166668	0.19226377	0.014778822	0.10869286
139379896	0.0046458454	0.42485452	0.14843178	0.075136	0.022460958	0.24448673	0.015071388	0.06491276
139379727	0.0054573095	0.39619216	0.23823862	0.069983296	0.026692577	0.11036688	0.012387267	0.14068186
139379908	0.0059564165	0.36056447	0.22095549	0.08181666	0.03304596	0.21628249	0.017008955	0.06436955
139379774	0.0072315424	0.28201726	0.3995731	0.10235507	0.03033548	0.13103603	0.016550215	0.030901289
139379862	0.005906124	0.3691939	0.21352108	0.09549724	0.027634807	0.21583664	0.018362535	0.05404764
139379892	0.0065365373	0.33927763	0.36708665	0.08665676	0.02971524	0.119704805	0.012362962	0.038659453
139379876	0.0065842657	0.287402	0.42596033	0.08039082	0.026669027	0.13434856	0.013510507	0.025134504
139379860	0.0059765824	0.22976041	0.52273196	0.07967041	0.023587773	0.11117724	0.012534273	0.01456141
139379806	0.0055362587	0.34772184	0.25244543	0.09000641	0.023450935	0.18491775	0.016039362	0.07988199
139379894	0.006010787	0.33474854	0.30665568	0.08591146	0.02424082	0.1349565	0.013237747	0.0942384
139379804	0.0055404287	0.36793473	0.20817107	0.08116357	0.02395238	0.18284898	0.014912493	0.11547637
139379788	0.007897239	0.20245023	0.41975704	0.10522765	0.03036391	0.19740796	0.018526513	0.018369464
139379756	0.008243854	0.21626203	0.23510557	0.120845236	0.022341477	0.27571476	0.018722696	0.10276434
139379890	0.015662137	0.23599005	0.12392963	0.2654827	0.069843166	0.25635245	0.0112321405	0.021507725
139379874	0.0053455182	0.42791638	0.16198005	0.07752407	0.026919896	0.20852828	0.014566763	0.07721909
139379858	0.0069416743	0.34299648	0.21307726	0.07975517	0.026505163	0.18039484	0.018532611	0.13179678
139379786	0.0024736756	0.35821703	0.03199119	0.052018534	0.009412098	0.106725365	0.009203821	0.42995834
139379802	0.0035650425	0.26165614	0.034758825	0.04056257	0.014198507	0.07582527	0.009886012	0.5595476
139379842	0.008449589	0.2984008	0.13081639	0.1289999	0.03157677	0.28178564	0.011250913	0.10871998
